artist_name;title;release;year;artist_familiarity;artist_hotttnesss;artist_latitude;artist_longitude;duration;end_of_fade_in;key;key_confidence;loudness;mode;mode_confidence;song_hotttnesss;start_of_fade_out;tempo;time_signature;time_signature_confidence
Chango Spasiuk;Autores Anonimos;Polkas de mi Tierra;1998;0.46825091149750547;0.41084158724086123;-37.090699999999998;-63.584809999999997;36.205260000000003;0.20599999999999999;5;0.092999999999999999;-19.649999999999999;1;0.34300000000000003;0.24906579485370342;36.204999999999998;84.212000000000003;1;0.90400000000000003
Patti Smith;Lo and Beholden;Gung Ho;2000;0.73700127689201966;0.50496440598660697;41.884149999999998;-87.632409999999993;283.19301999999999;0.085000000000000006;2;0.096000000000000002;-8.3420000000000005;0;0.54400000000000004;0.68055401100926705;274.32100000000003;97.147000000000006;4;0.63200000000000001
Plasmatics;Sometimes I;New Hope For The Wretched;1979;0.55787516842180329;0.35932472650426328;40.714550000000003;-74.00712;230.66077000000001;0.36299999999999999;2;0.41299999999999998;-11.425000000000001;1;0.50900000000000001;0.4944895175021134;223.37;113.11;4;0.53900000000000003
Wesley Tuttle;With Tears In My Eyes;Fireball Mail - Country;1992;0.3004990465562955;0.11241786757300369;38.087670000000003;-102.61915999999999;175.22892999999999;151;2;0.72099999999999997;-15019;1;0.71499999999999997;0.26586104921065007;166.51599999999999;71.704999999999998;4;0.81499999999999995
Ricardo Lemvo;Yiri Yiri Bon;Shall We Salsa;1997;0.42484947501979919;0.2846889553082228;29.760449999999999;-95.369780000000006;292.12689;0.10199999999999999;5;0.68500000000000005;-8.4909999999999997;0;0.89400000000000002;0.46833383497402453;284.90899999999999;175.43000000000001;4;0.86399999999999999
Amil;Get Down;All Money Is Legal;2000;0.58329862999637194;0.3545743705085378;40.714550000000003;-74.00712;269.19137999999998;154;7;0.39700000000000002;-6875;1;0.41699999999999998;0.33470654906922059;258.94299999999998;90.894000000000005;4;0.72399999999999998
Tim Hughes;Dance;Happy Day;2007;0.6423553254367379;0.37034677312620534;49.384259999999998;-84.756270000000001;268.27710000000002;0.0;0;0.70099999999999996;-7.2050000000000001;1;0.27300000000000002;0.6998677427291583;268.27699999999999;145.96199999999999;4;1.0
Chango Spasiuk;Autores Anonimos;Polkas de mi Tierra;1998;0.46825091149750547;0.41084158724086123;-37.090699999999998;-63.584809999999997;36.205260000000003;0.20599999999999999;5;0.092999999999999999;-19.649999999999999;1;0.34300000000000003;0.24906579485370342;36.204999999999998;84.212000000000003;1;0.90400000000000003
Patti Smith;Lo and Beholden;Gung Ho;2000;0.73700127689201966;0.50496440598660697;41.884149999999998;-87.632409999999993;283.19301999999999;0.085000000000000006;2;0.096000000000000002;-8.3420000000000005;0;0.54400000000000004;0.68055401100926705;274.32100000000003;97.147000000000006;4;0.63200000000000001
Plasmatics;Sometimes I;New Hope For The Wretched;1979;0.55787516842180329;0.35932472650426328;40.714550000000003;-74.00712;230.66077000000001;0.36299999999999999;2;0.41299999999999998;-11.425000000000001;1;0.50900000000000001;0.4944895175021134;223.37;113.11;4;0.53900000000000003
Cece Winans;The Wind (Tears For You);Everlasting Love;1998;0.63777215941762477;0.54083255195242019;35.222499999999997;-80.837540000000004;288.91383000000002;0.0;11;0.20799999999999999;-8.9979999999999993;1;0.42899999999999999;0.38393468427870303;277.30399999999997;124.76600000000001;4;0.91800000000000004
Taking Back Sunday;Spin (Album Version);Louder Now;2006;0.91159965738128457;0.57237397989950289;40.852510000000002;-73.135850000000005;219.79383000000001;0.0;11;0.45600000000000002;-4.1639999999999997;1;0.45800000000000002;0.84930611980472803;208.70099999999999;95.254000000000005;4;0.26800000000000002
Rooney;Get Away;Calling The World;2007;0.77549450758806682;0.54260187021606043;34.053489999999996;-118.24532000000001;171.93751;0.0;11;0.41099999999999998;-3.3239999999999998;0;0.50600000000000001;0.5159636307203983;162.09299999999999;119.40600000000001;4;0.65000000000000002
Jean-Jacques Goldman;Comme Toi (Live);Intégrale 81-91;1991;0.61742140663970446;0.44925387694771113;48.856920000000002;2.3412099999999998;327.65341999999998;1.5009999999999999;2;0.86199999999999999;-14.457000000000001;0;0.76500000000000001;0.30416950343527516;316.84800000000001;120.70399999999999;4;0.79000000000000004
Moonspell;Sacred;Second Skin;1997;0.72257057351014664;0.49982631354010187;39.557920000000003;-7.8448099999999998;313.46893;2.8620000000000001;1;0.64800000000000002;-7.1449999999999996;0;0.60499999999999998;0.69314974005627106;301.95800000000003;120.06399999999999;4;0.95199999999999996
Los Van Van;Appapas Del Calabar;Llego... Van Van;1999;0.60441449216161247;0.40051795068862267;21.511019999999998;-77.806790000000007;268.04199999999997;0.0;7;0.40600000000000003;-5.8010000000000002;1;0.36299999999999999;0.39200877147130697;255.65199999999999;202.15299999999999;4;0.57799999999999996
Cece Winans;The Wind (Tears For You);Everlasting Love;1998;0.63777215941762477;0.54083255195242019;35.222499999999997;-80.837540000000004;288.91383000000002;0.0;11;0.20799999999999999;-8.9979999999999993;1;0.42899999999999999;0.38393468427870303;277.30399999999997;124.76600000000001;4;0.91800000000000004
Taking Back Sunday;Spin (Album Version);Louder Now;2006;0.91159965738128457;0.57237397989950289;40.852510000000002;-73.135850000000005;219.79383000000001;0.0;11;0.45600000000000002;-4.1639999999999997;1;0.45800000000000002;0.84930611980472803;208.70099999999999;95.254000000000005;4;0.26800000000000002
Rooney;Get Away;Calling The World;2007;0.77549450758806682;0.54260187021606043;34.053489999999996;-118.24532000000001;171.93751;0.0;11;0.41099999999999998;-3.3239999999999998;0;0.50600000000000001;0.5159636307203983;162.09299999999999;119.40600000000001;4;0.65000000000000002
Jean-Jacques Goldman;Comme Toi (Live);Intégrale 81-91;1991;0.61742140663970446;0.44925387694771113;48.856920000000002;2.3412099999999998;327.65341999999998;1.5009999999999999;2;0.86199999999999999;-14.457000000000001;0;0.76500000000000001;0.30416950343527516;316.84800000000001;120.70399999999999;4;0.79000000000000004
Moonspell;Sacred;Second Skin;1997;0.72257057351014664;0.49982631354010187;39.557920000000003;-7.8448099999999998;313.46893;2.8620000000000001;1;0.64800000000000002;-7.1449999999999996;0;0.60499999999999998;0.69314974005627106;301.95800000000003;120.06399999999999;4;0.95199999999999996
Los Van Van;Appapas Del Calabar;Llego... Van Van;1999;0.60441449216161247;0.40051795068862267;21.511019999999998;-77.806790000000007;268.04199999999997;0.0;7;0.40600000000000003;-5.8010000000000002;1;0.36299999999999999;0.39200877147130697;255.65199999999999;202.15299999999999;4;0.57799999999999996
Helen Love;Shifty Disco Girl;Radio Hits 3;2000;0.58188435889129331;0.34700692093040558;51.481259999999999;-3.1806700000000001;185.36444;0.0;8;0.98199999999999998;-7.5309999999999997;1;0.94999999999999996;0.40790171721807383;179.53100000000001;95.575000000000003;4;0.73099999999999998
Suzi Quatro;Kids Of Tragedy;A's_ B's And Rarities;2004;0.62736144708483221;0.40664264869909944;42.331679999999999;-83.047920000000005;207.88200000000001;0.48499999999999999;4;1.0;-11.380000000000001;1;0.78200000000000003;0.37598430150044215;198.36199999999999;124.51900000000001;4;1.0
Buddy Miles;Midnight Rider;Best Of Buddy Miles;1997;0.59634985432679843;0.41842959788461032;41.260689999999997;-95.939949999999996;218.3571;7.9470000000000001;7;0.39400000000000002;-9.9779999999999998;1;0.78100000000000003;0.27077599894632748;202.83199999999999;94.569999999999993;5;0.36199999999999999
Keb' Mo';Dangerous Mood;Martin Scorsese Presents The Blues: Keb' Mo';1996;0.63213091301509683;0.4722812106508984;34.053489999999996;-118.24532000000001;297.66485;0.0;0;0.68600000000000005;-9032;1;0.45800000000000002;0.66941309813844119;289.67500000000001;106.80200000000001;3;1.0
Helmet;Everybody Loves You;Size Matters;2004;0.77659896782954552;0.49007958418342873;40.714550000000003;-74.00712;206.94158999999999;0.072999999999999995;0;0.0050000000000000001;-3.5680000000000001;1;0.20300000000000001;0.54451400187885057;203.39500000000001;112.77;4;0.80600000000000005
The Berzerker;Humanity;The Berzerker;2000;0.66837061155186461;0.45755390983649336;-37.817529999999998;144.96715;105.45587;0.0;11;0.037999999999999999;-6952;0;0.38;0.50244962412453331;101.01300000000001;86.5;4;1.0
Jim Reeves;Rosa Rio;Moonlight and Roses/The Jim Reeves Way;2000;0.62425249933085869;0.46219010459077858;32.200490000000002;-94.358869999999996;175.01994999999999;0.16500000000000001;11;1.0;-11727;1;0.76100000000000001;0.30416950343527516;167.70599999999999;158.76300000000001;3;0.63400000000000001
Astarte;Thorns of Charon (Pt. 2) - Emerge from Hades;Doomed Dark Years;1998;0.53708829701959737;0.35291918363152952;37.976149999999997;23.736409999999999;419.97016000000002;0.72399999999999998;9;0.39500000000000002;-4.0119999999999996;0;0.29599999999999999;0.34580223396532944;407.60899999999998;156.15000000000001;4;0.71299999999999997
Alex Ubago;Temblando;Siempre en mi mente;2003;0.58147521929966894;0.29837703915689118;42.84751;-2.6797300000000002;201.09016;4.5049999999999999;9;0.67100000000000004;-8.2050000000000001;1;0.66000000000000003;0.4081108835105221;189.81700000000001;96.700000000000003;7;0.81000000000000005
Alicia Keys;Heartburn;Unplugged;2003;0.93391610637018529;0.77867357918421354;40.807899999999997;-73.945400000000006;183.43137999999999;0.0;1;0.47699999999999998;-9.7400000000000002;1;0.35399999999999998;0.6844729420229011;173.89400000000001;105.77500000000001;4;0.98599999999999999
Helen Love;Shifty Disco Girl;Radio Hits 3;2000;0.58188435889129331;0.34700692093040558;51.481259999999999;-3.1806700000000001;185.36444;0.0;8;0.98199999999999998;-7.5309999999999997;1;0.94999999999999996;0.40790171721807383;179.53100000000001;95.575000000000003;4;0.73099999999999998
Suzi Quatro;Kids Of Tragedy;A's_ B's And Rarities;2004;0.62736144708483221;0.40664264869909944;42.331679999999999;-83.047920000000005;207.88200000000001;0.48499999999999999;4;1.0;-11.380000000000001;1;0.78200000000000003;0.37598430150044215;198.36199999999999;124.51900000000001;4;1.0
Buddy Miles;Midnight Rider;Best Of Buddy Miles;1997;0.59634985432679843;0.41842959788461032;41.260689999999997;-95.939949999999996;218.3571;7.9470000000000001;7;0.39400000000000002;-9.9779999999999998;1;0.78100000000000003;0.27077599894632748;202.83199999999999;94.569999999999993;5;0.36199999999999999
Keb' Mo';Dangerous Mood;Martin Scorsese Presents The Blues: Keb' Mo';1996;0.63213091301509683;0.4722812106508984;34.053489999999996;-118.24532000000001;297.66485;0.0;0;0.68600000000000005;-9032;1;0.45800000000000002;0.66941309813844119;289.67500000000001;106.80200000000001;3;1.0
Helmet;Everybody Loves You;Size Matters;2004;0.77659896782954552;0.49007958418342873;40.714550000000003;-74.00712;206.94158999999999;0.072999999999999995;0;0.0050000000000000001;-3.5680000000000001;1;0.20300000000000001;0.54451400187885057;203.39500000000001;112.77;4;0.80600000000000005
The Berzerker;Humanity;The Berzerker;2000;0.66837061155186461;0.45755390983649336;-37.817529999999998;144.96715;105.45587;0.0;11;0.037999999999999999;-6952;0;0.38;0.50244962412453331;101.01300000000001;86.5;4;1.0
Jim Reeves;Rosa Rio;Moonlight and Roses/The Jim Reeves Way;2000;0.62425249933085869;0.46219010459077858;32.200490000000002;-94.358869999999996;175.01994999999999;0.16500000000000001;11;1.0;-11727;1;0.76100000000000001;0.30416950343527516;167.70599999999999;158.76300000000001;3;0.63400000000000001
Astarte;Thorns of Charon (Pt. 2) - Emerge from Hades;Doomed Dark Years;1998;0.53708829701959737;0.35291918363152952;37.976149999999997;23.736409999999999;419.97016000000002;0.72399999999999998;9;0.39500000000000002;-4.0119999999999996;0;0.29599999999999999;0.34580223396532944;407.60899999999998;156.15000000000001;4;0.71299999999999997
Alex Ubago;Temblando;Siempre en mi mente;2003;0.58147521929966894;0.29837703915689118;42.84751;-2.6797300000000002;201.09016;4.5049999999999999;9;0.67100000000000004;-8.2050000000000001;1;0.66000000000000003;0.4081108835105221;189.81700000000001;96.700000000000003;7;0.81000000000000005
Alicia Keys;Heartburn;Unplugged;2003;0.93391610637018529;0.77867357918421354;40.807899999999997;-73.945400000000006;183.43137999999999;0.0;1;0.47699999999999998;-9.7400000000000002;1;0.35399999999999998;0.6844729420229011;173.89400000000001;105.77500000000001;4;0.98599999999999999
Pursuit Of Happiness;She's So Young;Love Junk;1988;0.50867620103848166;0.37788813140317173;43.648560000000003;-79.385329999999996;216.39791;0.27000000000000002;7;0.25700000000000001;-10.81;1;0.40000000000000002;0.56545101217369831;206.39599999999999;133.31899999999999;4;0.81799999999999995
Becoming The Archetype;End Of The Age;Dichotomy;2008;0.6578262934725394;0.44617054317222404;33.748309999999996;-84.391109999999998;389.95546000000002;2.5830000000000002;2;0.39100000000000001;-4.7569999999999997;0;0.44900000000000001;0.69623019272670095;371.03199999999998;85.061000000000007;4;0.61599999999999999
Dynamite Deluxe;Zap Zap;Deluxe Soundsystem;2000;0.63340234220212832;0.41483494074327226;51.164180000000002;10.45415;86.673829999999995;0.39600000000000002;9;0.42399999999999999;-10182;0;0.27200000000000002;0.57784862060798947;81.611999999999995;93.298000000000002;3;0.69299999999999995
Pursuit Of Happiness;She's So Young;Love Junk;1988;0.50867620103848166;0.37788813140317173;43.648560000000003;-79.385329999999996;216.39791;0.27000000000000002;7;0.25700000000000001;-10.81;1;0.40000000000000002;0.56545101217369831;206.39599999999999;133.31899999999999;4;0.81799999999999995
Becoming The Archetype;End Of The Age;Dichotomy;2008;0.6578262934725394;0.44617054317222404;33.748309999999996;-84.391109999999998;389.95546000000002;2.5830000000000002;2;0.39100000000000001;-4.7569999999999997;0;0.44900000000000001;0.69623019272670095;371.03199999999998;85.061000000000007;4;0.61599999999999999
Dynamite Deluxe;Zap Zap;Deluxe Soundsystem;2000;0.63340234220212832;0.41483494074327226;51.164180000000002;10.45415;86.673829999999995;0.39600000000000002;9;0.42399999999999999;-10182;0;0.27200000000000002;0.57784862060798947;81.611999999999995;93.298000000000002;3;0.69299999999999995
David Arkenstone;Drifting;Chillout Lounge;2009;0.63943694882184121;0.43094204343555065;35.830730000000003;-85.978740000000002;272.74403999999998;0.26400000000000001;10;0.86099999999999999;-11.811999999999999;1;0.54900000000000004;0.27077599894632748;257.53800000000001;160.02799999999999;4;0.40400000000000003
The Clash;Inoculated City;London Calling / Combat Rock;1982;0.77579736270125599;0.60118605945538328;51.52328;-0.21346000000000001;130.63791000000001;0.085999999999999993;2;0.67400000000000004;-13.143000000000001;1;0.65900000000000003;0.7590683433012374;116.68600000000001;87.656999999999996;5;0.82599999999999996
Judas Iscariot;Babylon;The Cold Earth Slept Below;1995;0.54416199540578791;0.3706204016128975;41.929299999999998;-88.749300000000005;393.89994999999999;0.35699999999999998;2;0.049000000000000002;-7.7359999999999998;1;0.36699999999999999;0.56631258092636716;389.67099999999999;135.38999999999999;4;0.5
The Berzerker;Compromise;Dissimulate;2002;0.66837061155186461;0.45755390983649336;-37.817529999999998;144.96715;163.81342000000001;0.0;6;0.63200000000000001;-4.5629999999999997;0;0.72499999999999998;0.54413356945990909;163.81299999999999;227.25;4;0.095000000000000001
Lizzy Borden;Zanzibar;Deal With The Devil;2000;0.60981976115152114;0.41996793577089681;34.053489999999996;-118.24532000000001;386.66404;8.0519999999999996;8;0.63800000000000001;-4.1509999999999998;1;0.47399999999999998;0.48456252996792964;369.02300000000002;186.07499999999999;3;0.58299999999999996
Eliane Elias;All The Things You Are;Solos And Duets;1995;0.66972618756614455;0.42791424698295477;-23.56287;-46.65466;201.22076999999999;0.30299999999999999;5;0.24199999999999999;-28.25;0;0.36499999999999999;0.21508031850922793;186.02699999999999;176.13800000000001;3;0.73999999999999999
Shawn Colvin;Cry Like An Angel;Steady On;1989;0.68550283208737361;0.44673296759009207;42.786679999999997;-96.928030000000007;290.11545999999998;0.083000000000000004;0;0.66600000000000004;-12798;1;0.67000000000000004;0.4432913119053975;272.34100000000001;167.77199999999999;4;0.95799999999999996
David Arkenstone;Drifting;Chillout Lounge;2009;0.63943694882184121;0.43094204343555065;35.830730000000003;-85.978740000000002;272.74403999999998;0.26400000000000001;10;0.86099999999999999;-11.811999999999999;1;0.54900000000000004;0.27077599894632748;257.53800000000001;160.02799999999999;4;0.40400000000000003
The Clash;Inoculated City;London Calling / Combat Rock;1982;0.77579736270125599;0.60118605945538328;51.52328;-0.21346000000000001;130.63791000000001;0.085999999999999993;2;0.67400000000000004;-13.143000000000001;1;0.65900000000000003;0.7590683433012374;116.68600000000001;87.656999999999996;5;0.82599999999999996
Judas Iscariot;Babylon;The Cold Earth Slept Below;1995;0.54416199540578791;0.3706204016128975;41.929299999999998;-88.749300000000005;393.89994999999999;0.35699999999999998;2;0.049000000000000002;-7.7359999999999998;1;0.36699999999999999;0.56631258092636716;389.67099999999999;135.38999999999999;4;0.5
The Berzerker;Compromise;Dissimulate;2002;0.66837061155186461;0.45755390983649336;-37.817529999999998;144.96715;163.81342000000001;0.0;6;0.63200000000000001;-4.5629999999999997;0;0.72499999999999998;0.54413356945990909;163.81299999999999;227.25;4;0.095000000000000001
Lizzy Borden;Zanzibar;Deal With The Devil;2000;0.60981976115152114;0.41996793577089681;34.053489999999996;-118.24532000000001;386.66404;8.0519999999999996;8;0.63800000000000001;-4.1509999999999998;1;0.47399999999999998;0.48456252996792964;369.02300000000002;186.07499999999999;3;0.58299999999999996
Eliane Elias;All The Things You Are;Solos And Duets;1995;0.66972618756614455;0.42791424698295477;-23.56287;-46.65466;201.22076999999999;0.30299999999999999;5;0.24199999999999999;-28.25;0;0.36499999999999999;0.21508031850922793;186.02699999999999;176.13800000000001;3;0.73999999999999999
Shawn Colvin;Cry Like An Angel;Steady On;1989;0.68550283208737361;0.44673296759009207;42.786679999999997;-96.928030000000007;290.11545999999998;0.083000000000000004;0;0.66600000000000004;-12798;1;0.67000000000000004;0.4432913119053975;272.34100000000001;167.77199999999999;4;0.95799999999999996
MxPx;Grey Skies Turn Blue;Panic;2004;0.76301051343057202;0.53767562806367353;47.564999999999998;-122.62569000000001;183.97995;0.10299999999999999;11;0.47299999999999998;-3.8610000000000002;1;0.57699999999999996;0.64554302327485447;174.52699999999999;87.778999999999996;4;0.39600000000000002
Zumpano;Wraparound Shades (Album);Look What The Rookie Did;1995;0.50294230673504603;0.39635775416309527;49.260440000000003;-123.11403;228.46648999999999;0.34499999999999997;1;0.38300000000000001;-8.3940000000000001;0;0.56499999999999995;0.41693446369707027;220.97300000000001;159.78399999999999;1;0.63300000000000001
Albert Collins;Same Old Thing;Collins Mix;1993;0.6281025772725769;0.3956083503166371;31.155090000000001;-95.966530000000006;356.25751000000002;0.0;7;0.27000000000000002;-11.893000000000001;1;0.22700000000000001;0.42744657148843085;341.18799999999999;94.557000000000002;4;0.53600000000000003
The Starting Line;A Goodnight's Sleep;Say It Like You Mean It;2002;0.85631742719938087;0.5363511796557352;39.952269999999999;-75.162369999999996;264.41098;0.071999999999999995;9;0.073999999999999996;-5.0110000000000001;1;0.32800000000000001;0.65287839247639468;249.57400000000001;142.06899999999999;4;0.72299999999999998
Grizzly Bear;Little Brother;Yellow House;2006;0.76063611194309499;0.54724365961171395;40.655070000000002;-73.948880000000003;384.67872999999997;0.0;4;0.39400000000000002;-14199;0;0.40899999999999997;0.88253015163253012;373.84699999999998;169.03800000000001;4;0.46800000000000003
Otis Spann;No More Doggin';The Biggest Thing Since Colossus;1995;0.53446435222875965;0.36868937254805195;32.298690000000001;-90.180490000000006;180.40118000000001;3.6219999999999999;0;0.71499999999999997;-12.930999999999999;1;0.73599999999999999;0.42744657148843085;170.12700000000001;63.255000000000003;4;0.27000000000000002
The Chap;Volumatic Spacer Device;Lo Compilation Mix By Susumu Yokota;2003;0.61265782364278498;0.45761117399229501;51.506320000000002;-0.12714;207.28118000000001;0.0;6;0.42499999999999999;-8.3369999999999997;0;0.68100000000000005;0.40723301490110481;207.28100000000001;123.00700000000001;4;0.56599999999999995
MxPx;Grey Skies Turn Blue;Panic;2004;0.76301051343057202;0.53767562806367353;47.564999999999998;-122.62569000000001;183.97995;0.10299999999999999;11;0.47299999999999998;-3.8610000000000002;1;0.57699999999999996;0.64554302327485447;174.52699999999999;87.778999999999996;4;0.39600000000000002
Zumpano;Wraparound Shades (Album);Look What The Rookie Did;1995;0.50294230673504603;0.39635775416309527;49.260440000000003;-123.11403;228.46648999999999;0.34499999999999997;1;0.38300000000000001;-8.3940000000000001;0;0.56499999999999995;0.41693446369707027;220.97300000000001;159.78399999999999;1;0.63300000000000001
Albert Collins;Same Old Thing;Collins Mix;1993;0.6281025772725769;0.3956083503166371;31.155090000000001;-95.966530000000006;356.25751000000002;0.0;7;0.27000000000000002;-11.893000000000001;1;0.22700000000000001;0.42744657148843085;341.18799999999999;94.557000000000002;4;0.53600000000000003
The Starting Line;A Goodnight's Sleep;Say It Like You Mean It;2002;0.85631742719938087;0.5363511796557352;39.952269999999999;-75.162369999999996;264.41098;0.071999999999999995;9;0.073999999999999996;-5.0110000000000001;1;0.32800000000000001;0.65287839247639468;249.57400000000001;142.06899999999999;4;0.72299999999999998
Grizzly Bear;Little Brother;Yellow House;2006;0.76063611194309499;0.54724365961171395;40.655070000000002;-73.948880000000003;384.67872999999997;0.0;4;0.39400000000000002;-14199;0;0.40899999999999997;0.88253015163253012;373.84699999999998;169.03800000000001;4;0.46800000000000003
Otis Spann;No More Doggin';The Biggest Thing Since Colossus;1995;0.53446435222875965;0.36868937254805195;32.298690000000001;-90.180490000000006;180.40118000000001;3.6219999999999999;0;0.71499999999999997;-12.930999999999999;1;0.73599999999999999;0.42744657148843085;170.12700000000001;63.255000000000003;4;0.27000000000000002
The Chap;Volumatic Spacer Device;Lo Compilation Mix By Susumu Yokota;2003;0.61265782364278498;0.45761117399229501;51.506320000000002;-0.12714;207.28118000000001;0.0;6;0.42499999999999999;-8.3369999999999997;0;0.68100000000000005;0.40723301490110481;207.28100000000001;123.00700000000001;4;0.56599999999999995
Kooii;Here_ Swing_ Sing;Beads on a String;2005;0.42541729651948673;0.29962403768227036;-19.93272;145.77405999999999;391.00036;115;7;0.57799999999999996;-10775;1;0.57299999999999995;0.31956598688286503;382.40899999999999;112.93000000000001;4;0.71499999999999997
Irma Thomas;Hold Me While I Cry;The Story Of My Life;2001;0.62382376785182925;0.44110635914447111;30.438829999999999;-90.441159999999996;205.29587000000001;0.36899999999999999;10;0.57199999999999995;-14526;1;0.60599999999999998;0.33470654906922059;196.36000000000001;112.10899999999999;3;1.0
Loudon Wainwright III;Rowena;High Wide & Handsome - The Charlie Poole Project;2009;0.6610801676039384;0.44276584202895042;35.914630000000002;-79.056610000000006;152.13668999999999;0.17699999999999999;0;0.66900000000000004;-12464;1;0.69599999999999995;0.38702653189199399;146.13499999999999;151.29400000000001;1;0.74299999999999999
Death From Above 1979;Romantic Rights (Jesper Dahlback Remix);Romantic Rights;2004;0.73859449876795158;0.46707100634498944;-13442;-41.995199999999997;344.84199999999998;0.0;11;0.56899999999999995;-3879;0;0.55600000000000005;0.4541929882180224;334.65800000000002;91.879000000000005;4;1.0
The Strokes;Meet Me In The Bathroom;Room On Fire;2003;0.80704347985894953;0.59174473854591325;40.714550000000003;-74.00712;177.18812;129;7;0.67000000000000004;-3.9940000000000002;1;0.79000000000000004;0.74574338811796226;166.75999999999999;93.314999999999998;5;0.67300000000000004
David Bowie;Moss Garden (1999 Digital Remaster);Heroes;1977;0.86597000633136267;0.57492142333986374;51.506320000000002;-0.12714;305.05750999999998;0.0;1;0.93999999999999995;-16599;1;0.63;0.26250935133318859;300.88400000000001;221.65799999999999;4;0.63900000000000001
Johannes Linstead;Caja De Cerillas;Kiss The Earth;2000;0.57961455969138753;0.41841809650917389;43.648560000000003;-79.385329999999996;298.10892999999999;0.089999999999999997;9;0.48699999999999999;-8577;0;0.44900000000000001;0.49080848763126594;281.46600000000001;179.97800000000001;4;0.56899999999999995
Outerspace;Fire and Ice;Blood And Ashes;2004;0.61193395641307069;0.37235086959736358;39.952269999999999;-75.162369999999996;242.78158999999999;221;7;0.29599999999999999;-4.9740000000000002;1;0.56000000000000005;0.40148671142756037;232.71600000000001;96.715999999999994;4;1.0
Brian Littrell;Wish;Welcome Home;2006;0.68250800976052173;0.42563247953506239;38.048589999999997;-84.500320000000002;236.45994999999999;0.19500000000000001;7;0.67100000000000004;-6.2880000000000003;1;0.77900000000000003;0.52407932284571246;221.24600000000001;98.936999999999998;4;0.77500000000000002
Oceansize;New Pin (edit);New Pin;2005;0.67701669621477789;0.4900344606385803;53.479599999999998;-2.2488100000000002;249.93914000000001;1.0069999999999999;2;0.35499999999999998;-8.0800000000000001;1;0.41099999999999998;0.63887787554709052;232.34999999999999;118.04900000000001;4;0.75900000000000001
Gang Of Four;Is It Love;A Brief History Of The 20th Century;1983;0.68384500660833036;0.45478537949601694;53.794490000000003;-1.5465800000000001;273.99790999999999;0.40200000000000002;1;0.51000000000000001;-17.763000000000002;1;0.52200000000000002;0.49239835281772087;260.38299999999998;117.0;4;0.78300000000000003
Kooii;Here_ Swing_ Sing;Beads on a String;2005;0.42541729651948673;0.29962403768227036;-19.93272;145.77405999999999;391.00036;115;7;0.57799999999999996;-10775;1;0.57299999999999995;0.31956598688286503;382.40899999999999;112.93000000000001;4;0.71499999999999997
Irma Thomas;Hold Me While I Cry;The Story Of My Life;2001;0.62382376785182925;0.44110635914447111;30.438829999999999;-90.441159999999996;205.29587000000001;0.36899999999999999;10;0.57199999999999995;-14526;1;0.60599999999999998;0.33470654906922059;196.36000000000001;112.10899999999999;3;1.0
Loudon Wainwright III;Rowena;High Wide & Handsome - The Charlie Poole Project;2009;0.6610801676039384;0.44276584202895042;35.914630000000002;-79.056610000000006;152.13668999999999;0.17699999999999999;0;0.66900000000000004;-12464;1;0.69599999999999995;0.38702653189199399;146.13499999999999;151.29400000000001;1;0.74299999999999999
Death From Above 1979;Romantic Rights (Jesper Dahlback Remix);Romantic Rights;2004;0.73859449876795158;0.46707100634498944;-13442;-41.995199999999997;344.84199999999998;0.0;11;0.56899999999999995;-3879;0;0.55600000000000005;0.4541929882180224;334.65800000000002;91.879000000000005;4;1.0
The Strokes;Meet Me In The Bathroom;Room On Fire;2003;0.80704347985894953;0.59174473854591325;40.714550000000003;-74.00712;177.18812;129;7;0.67000000000000004;-3.9940000000000002;1;0.79000000000000004;0.74574338811796226;166.75999999999999;93.314999999999998;5;0.67300000000000004
David Bowie;Moss Garden (1999 Digital Remaster);Heroes;1977;0.86597000633136267;0.57492142333986374;51.506320000000002;-0.12714;305.05750999999998;0.0;1;0.93999999999999995;-16599;1;0.63;0.26250935133318859;300.88400000000001;221.65799999999999;4;0.63900000000000001
Johannes Linstead;Caja De Cerillas;Kiss The Earth;2000;0.57961455969138753;0.41841809650917389;43.648560000000003;-79.385329999999996;298.10892999999999;0.089999999999999997;9;0.48699999999999999;-8577;0;0.44900000000000001;0.49080848763126594;281.46600000000001;179.97800000000001;4;0.56899999999999995
Outerspace;Fire and Ice;Blood And Ashes;2004;0.61193395641307069;0.37235086959736358;39.952269999999999;-75.162369999999996;242.78158999999999;221;7;0.29599999999999999;-4.9740000000000002;1;0.56000000000000005;0.40148671142756037;232.71600000000001;96.715999999999994;4;1.0
Brian Littrell;Wish;Welcome Home;2006;0.68250800976052173;0.42563247953506239;38.048589999999997;-84.500320000000002;236.45994999999999;0.19500000000000001;7;0.67100000000000004;-6.2880000000000003;1;0.77900000000000003;0.52407932284571246;221.24600000000001;98.936999999999998;4;0.77500000000000002
Oceansize;New Pin (edit);New Pin;2005;0.67701669621477789;0.4900344606385803;53.479599999999998;-2.2488100000000002;249.93914000000001;1.0069999999999999;2;0.35499999999999998;-8.0800000000000001;1;0.41099999999999998;0.63887787554709052;232.34999999999999;118.04900000000001;4;0.75900000000000001
